"word","length","n_synsets","n_synonyms","n_consonants","n_vowels","n_hypernyms","n_hyponyms","n_consonantconjuncts","n_syllables","frequency","label","avg_simplicity_rank"
"श्रीकृष्ण",0.714285714285714,0,0,0.5,0.75,0,0,1,0.4,0.245494777504829,1,2.42857142857143
"द्वारिकाधीश",1,0,0,0.75,1,0,0,0.5,0.8,0.006319500440677,1,2.71428571428571
"ब्रजबिहारी",0.857142857142857,0,0,0.75,0.75,0,0,0.5,1,0.000806345753558,1,2.57142857142857
"कालियमर्दन",0.857142857142857,0,0,1,0.5,0,0,0.5,0.8,5.62566804808071E-05,1,2.71428571428571
"वनमाली",0.285714285714286,0,0,0.25,0.25,0,0,0,0.6,0.004247379376301,1,3
"वासुदेव",0.428571428571429,0.6,0.170542635658915,0.25,0.5,1,0.006493506493507,0,0.4,0.055809891244329,1,2.71428571428571
"नरनारायण",0.571428571428571,0.4,0.015503875968992,0.75,0.25,0.316831683168317,0,0,0.8,0.000618823485289,1,2.42857142857143
"पीतवास",0.285714285714286,0,0,0.25,0.25,0,0,0,0.4,0.000590695145048,1,3
"अहिजित",0.285714285714286,0,0,0,0.5,0,0,0,0.4,0,1,2.85714285714286
"कुंजबिहारी",0.857142857142857,0,0,0.5,1,0,0,0,0.8,0.003872334839762,1,3
"कृष्णचंद्र",0.857142857142857,0,0,0.75,0.75,0,0,1,0.6,0.003065989086204,1,2.71428571428571
"द्वारिकानाथ",1,0,0,0.75,1,0,0,0.5,0.8,0.000712584619424,1,2.71428571428571
"द्वारकानाथ",0.857142857142857,0,0,0.75,0.75,0,0,0.5,0.8,0.00159393928029,1,2.42857142857143
"योगेश्वर",0.571428571428571,0,0,0.5,0.5,0,0,0.5,0.4,0.032188197348435,1,2.28571428571429
"वंशीधारी",0.571428571428571,0,0,0.25,0.75,0,0,0,0.6,3.75044536538714E-05,1,2.71428571428571
"बकवैरी",0.285714285714286,0.2,0.127906976744186,0.25,0.25,0.02970297029703,0,0,0.6,0,1,2.85714285714286
"मंजुकेशी",0.571428571428571,0,0,0.25,0.75,0,0,0,0.6,0,1,2.42857142857143
"नंदकुमार",0.571428571428571,0,0,0.5,0.5,0,0,0,0.6,0.021724454779005,1,2.57142857142857
"नन्दकुमार",0.714285714285714,0,0,0.75,0.5,0,0,0.5,0.6,0.000778217413318,1,2.85714285714286
"नंदकुँवर",0.571428571428571,0,0,0.5,0.5,0,0,0,0.6,0,1,2.71428571428571
"नंदनंदन",0.428571428571429,0,0,0.5,0.25,0,0,0,0.6,0.000506310124327,1,2.85714285714286
"नन्दनन्दन",0.714285714285714,0,0,1,0.25,0,0,1,0.6,9.37611341346785E-05,1,3
"विश्वपति",0.571428571428571,0.2,0.441860465116279,0.5,0.5,0.138613861386139,1,0.5,0.4,0.000334404448537,1,2.88888888888889
"पूतनारि",0.428571428571429,0,0,0.25,0.5,0,0,0,0.6,0,1,2.85714285714286
"पूतनासूदन",0.714285714285714,0,0,0.75,0.5,0,0,0,0.8,0,1,2.71428571428571
"विट्ठलदेव",0.714285714285714,0,0,0.75,0.5,0,0,0.5,0.6,1.87522268269357E-05,1,2.71428571428571
"सोमेश्वर",0.571428571428571,0.2,0.011627906976744,0.5,0.5,0.00990099009901,0,0.5,0.4,0.020730586757178,1,2.57142857142857
"वृषदर्भ",0.428571428571429,0,0,0.5,0.25,0,0,0.5,0.4,9.37611341346785E-06,1,2.28571428571429
"वृषनाशन",0.428571428571429,0,0,0.5,0.25,0,0,0,0.6,0,1,1.85714285714286
"अरिकेशी",0.428571428571429,0,0,0,0.75,0,0,0,0.6,0,1,3
"रासबिहारी",0.714285714285714,0,0,0.5,0.75,0,0,0,0.8,0.00554128302736,1,2.71428571428571
"गिरधर",0.142857142857143,0,0,0.25,0,0,0,0,0.4,0.024396647101843,1,2.71428571428571
"मुकुन्द",0.428571428571429,1,0.372093023255814,0.25,0.5,0.782178217821782,0,0.5,0.2,0.004313012170195,1,2.57142857142857
"शकटहा",0.142857142857143,0,0,0.25,0,0,0,0,0.4,0,1,2.42857142857143
"नवलकिशोर",0.571428571428571,0,0,0.75,0.25,0,0,0,0.8,0.005034972903032,1,2.71428571428571
"वेदाध्यक्ष",0.857142857142857,0,0,0.75,0.75,0,0,1,0.4,0,1,2.71428571428571
"शवकृत",0.142857142857143,0,0,0.25,0,0,0,0,0.4,0,1,2.71428571428571
"यादवेंद्र",0.714285714285714,0,0,0.5,0.75,0,0,0.5,0.6,0.00535376075909,1,2.85714285714286
"यवनारि",0.285714285714286,0,0,0.25,0.25,0,0,0,0.6,1.87522268269357E-05,1,3
"अनंतजित्",0.571428571428571,0.2,0.046511627906977,0.25,0.75,0.099009900990099,0,0.5,0.6,0,1,2.5
"अनन्तजित्",0.714285714285714,0.2,0.046511627906977,0.5,0.75,0.099009900990099,0,1,0.6,0,1,2.375
"अगुआ",0.142857142857143,0.285714285714286,0.212765957446808,0,0.5,0.39344262295082,1,0,0.333333333333333,0.004921221646584,1,2.92307692307692
"सरगना",0.285714285714286,0.142857142857143,0.127659574468085,0.6,0,0.221311475409836,0.12621359223301,0,0.666666666666667,0.161226036294321,1,3
"प्रभारी",0.571428571428571,0,0,0.6,0.5,0,0,0.5,1,0.314063197314551,1,3
"अधिष्ठाता",0.857142857142857,0.142857142857143,0.042553191489362,0.6,1,0.221311475409836,0.067961165048544,0.5,1,0.005335972214137,1,2.8
"दक्षता",0.285714285714286,0,0,0.25,0.333333333333333,0,0,0.5,0,0.065560873704252,1,2.6
"पटुता",0.142857142857143,0,0,0,0.333333333333333,0,0,0,0.333333333333333,5.28876665961498E-05,1,2.6
"प्रावीण्य",0.714285714285714,0,0,0.5,1,0,0,1,0.666666666666667,0.002049397080601,1,2
"नैपुण्य",0.428571428571429,0,0,0.25,0.666666666666667,0,0,0.5,0.333333333333333,0.000350380791199,1,2.6
"सुघड़पन",0.428571428571429,0.166666666666667,0.384615384615385,0.5,0.333333333333333,0.129310344827586,0,0,0.333333333333333,1.32219166490374E-05,1,2.6
"सुघड़ापा",0.571428571428571,0.166666666666667,0.384615384615385,0.25,1,0.129310344827586,0,0,0.666666666666667,6.61095832451872E-06,1,2.6
"सुघरपन",0.285714285714286,0.166666666666667,0.384615384615385,0.5,0,0.129310344827586,0,0,0.666666666666667,1.98328749735562E-05,1,2.6
"सुघराई",0.285714285714286,0.333333333333333,0.423076923076923,0,0.666666666666667,0.155172413793103,0,0,0.333333333333333,3.96657499471123E-05,1,2.4
"अनुहरिया",1,0,0,1,1,0,0,0,1,0,1,2.6
"अनुकरण",0.5,0,0,0.5,0.4,0,0,0,1,0.009804824789232,1,3.09090909090909
"अनुसरण",0.5,0.2,0.086956521739131,0.5,0.4,0.4,0.090909090909091,0,1,0.023147776076776,1,3
"अनुक्रिया",1,0,0,0.5,1,0,0,1,1,0.000803674163052,1,2.45454545454545
"अनुगम",0.333333333333333,1,1,0,0.4,1,0.636363636363636,0,0.666666666666667,3.16675691165142E-05,1,3.07142857142857
"अनुवर्तन",0.833333333333333,0.2,0.014492753623188,1,0.6,0.1,0,1,1,0.000235221706259,1,2.81818181818182
"अनुसृति",0.666666666666667,0,0,0,0.8,0,0,0,1,0,1,2.72727272727273
"अनुहरण",0.5,0,0,0.5,0.4,0,0,0,1,7.84072354196845E-05,1,2.63636363636364
"मुलाहज़ा",0.714285714285714,0.111111111111111,0.107142857142857,0.4,0.8,0.008403361344538,0.003710575139147,0,0.5,0.000141605702145,1,1.5
"मुलाहिज़ा",0.857142857142857,0.111111111111111,0.107142857142857,0.4,1,0.008403361344538,0.003710575139147,0,0.5,4.6458470772976E-06,1,1.5
"अलान",0.666666666666667,1,0.666666666666667,0.333333333333333,0.666666666666667,1,0,0,1,0.001642788920726,1,3.25
"आलान",0.666666666666667,0.666666666666667,0.6,0.333333333333333,0.666666666666667,0.714285714285714,0,0,1,0.000458452722063,1,3
"अंदु",0.666666666666667,0.666666666666667,1,0,1,0.571428571428571,1,0,1,3.82043935052531E-05,1,2.75
"अन्दु",1,0.666666666666667,1,0.333333333333333,1,0.571428571428571,1,1,1,0,1,2.25
"फंग",0.333333333333333,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0.005883476599809,1,2.625
"फग",0,0,0,0.333333333333333,0,0,0,0,0,0.003553008595989,1,2.375
"इस्लाह",0.25,0.166666666666667,0.109375,0,0.666666666666667,0.176470588235294,0.097087378640777,1,0,0.002647714222443,1,2.5
"इसलाह",0,0.166666666666667,0.109375,0,0.333333333333333,0.176470588235294,0.097087378640777,0,0.5,0.000454277865682,1,2
"परिष्करण",0.75,0.166666666666667,0.125,1,0.333333333333333,0.047058823529412,0,1,1,0.007967111057113,1,1.5
"परिशोधन",0.5,0.166666666666667,0.125,0.666666666666667,0.333333333333333,0.047058823529412,0,0,1,0.006450173111839,1,2.5
"इहकाल",0.375,0.166666666666667,0.235294117647059,0.6,0.25,0.458823529411765,0,0,0.666666666666667,1.39814382425891E-05,1,3
"आउ",0,0,0.132352941176471,0,0.25,0.176470588235294,0,0,0,4.61387462005442E-05,1,3
"भाँति",0.4,0,0,0,0.75,0,0,0,0.333333333333333,0.007563277205023,1,3
"छान",0,0.25,0.166666666666667,0,0,0.425,0,0,0,0.35923590504451,1,
"अवतरणिका",0.555555555555556,1,1,0.5,0.6,0.4,0,0,1,5.04265958123047E-05,1,2.375
"अवतरणी",0.333333333333333,1,1,0.25,0.4,0.4,0,0,0.6,0,1,2.625
"इतिकर्तव्यता",1,0,0,1,1,0,0,1,0.8,5.88054265647634E-06,1,2.16666666666667
"चित्रकारी",1,0.75,0.5,1,1,0.536585365853659,0.6,1,1,0.042349597669537,1,3
"अलङ्कार",0.75,0.076923076923077,0.018087855297158,0.5,1,0.03968253968254,0.030909090909091,0.5,1,0.000373747944386,1,2.8
"आभरण",0,0.038461538461539,0.041343669250646,0,0,0.031746031746032,0,0,1,0.005344595604724,1,3.4
"अभ्यञ्जन",1,0.115384615384615,0.090439276485788,1,1,0.099206349206349,0.01,1,1,0,1,2.6
"अवतंस",0.25,0.384615384615385,0.201550387596899,0,0.5,0.373015873015873,0.277272727272727,0,1,0.001131365680139,1,3.33333333333333
"अवतन्स",0.5,0.384615384615385,0.201550387596899,0.5,0.5,0.373015873015873,0.277272727272727,0.5,1,0,1,2.5
"ढारस",0,0,0,0.333333333333333,0,0,0,0,0.5,0.000833426826727,1,2
"तीहा",0,0,0,0,0.333333333333333,0,0,0,0.5,0,1,1.66666666666667
"तसकीन",0.2,0,0,0.666666666666667,0,0,0,0,1,0.001186030484189,1,2.66666666666667
"दिलजोई",0.4,0,0,0.333333333333333,0.666666666666667,0,0,0,1,0.001586716458577,1,1.66666666666667
"अद्रि",0.5,0.047619047619048,0.016051364365971,0.25,0.666666666666667,0.021447721179625,0.085327783558793,0.5,0.333333333333333,6.13619678200562E-05,1,2.4
"पयोधर",0.5,0.380952380952381,0.489566613162119,0.75,0,0.117962466487936,0.059313215400624,0,0.666666666666667,0.000687032203294,1,2
"स्थावर",0.666666666666667,0,0,0.75,0.333333333333333,0,0,0.5,0.666666666666667,0.001283966063144,1,3
"वसुधाधर",0.833333333333333,0.047619047619048,0.21669341894061,1,0.333333333333333,0.107238605898123,0.002081165452653,0,1,0,1,2
"पारावत",0.666666666666667,0.095238095238095,0.062600321027287,0.75,0.333333333333333,0.120643431635389,0.209157127991675,0,0.666666666666667,0.000196001638994,1,2
"वलाहक",0.5,0.095238095238095,0.173354735152488,0.75,0,0.024128686327078,0.010405827263268,0,0.666666666666667,0,1,1.25
"अश्म",0.333333333333333,0.238095238095238,0.229534510433387,0.25,0.333333333333333,0.067024128686327,0.113423517169615,0.5,0,0.000439091905486,1,2.875
"भूमिभृत",0.833333333333333,0.047619047619048,0.099518459069021,0.75,0.666666666666667,0.021447721179625,0.245577523413111,0,0.666666666666667,0,1,1
"जुवा",0.25,0,0.012345679012346,0.5,0.5,0.068493150684932,0.004255319148936,0,0.5,0.002607823470411,1,2
"द्यूत",0.5,0,0.012345679012346,1,0.5,0.068493150684932,0.004255319148936,1,0.5,0.007809141710847,1,2
"पतय",0,0.75,1,1,0,0.232876712328767,1,0,0.5,0,1,2.33333333333333
"कैतव",0.25,0.75,0.518518518518518,1,0.25,0.821917808219178,0.046808510638298,0,0.5,2.87059236635195E-05,1,3
"अंधिका",0.75,1,0.5,0.5,1,1,0.080851063829787,0,1,8.06197919618959E-06,1,1.8
"अन्धिका",1,1,0.5,1,1,1,0.080851063829787,1,1,0,1,2.2
"जुआठ",0.25,0,0,0.5,0.5,0,0,0,0,0.000329560108898,1,2
"जुआठा",0.5,0,0,0.5,0.75,0,0,0,0.5,0,1,2
"माची",0.25,0.5,0.055555555555556,0.5,0.5,0.246575342465753,0.001418439716312,0,0.5,8.59722023212495E-05,1,2.66666666666667
"सिमल",0.25,0,0,1,0.25,0,0,0,0.5,0.002493193867316,1,2.33333333333333
"टेव",0,0,0.111111111111111,0,0.25,0,0,0,0,0.000108341458943,1,2
"परन",0,1,0.527777777777778,0.333333333333333,0,0.866666666666667,1,0,0.5,0.000688940559431,1,2.66666666666667
"परनि",0.166666666666667,0,0.111111111111111,0.333333333333333,0.25,0,0,0,0.5,0,1,1.75
"तोष",0,1,1,0.333333333333333,0,1,1,0,0,0.006922030808156,1,1.5
"उद्विग्नता",1,0.25,0.061855670103093,0.75,1,0.070588235294118,0,1,0.333333333333333,0.150015697845453,1,2.63636363636364
"आकुलत्व",0.5,0.25,0.041237113402062,0.5,0.5,0.188235294117647,0,0.5,0.333333333333333,0,1,2.42857142857143
"कांचन",0.222222222222222,0,0,0.2,0.25,0,0,0,0.25,0.002664002664003,1,3
"सुवरन",0.222222222222222,0,0,0.4,0,0,0,0,0.5,0.000117937617938,1,3
"काञ्चन",0.333333333333333,0,0,0.4,0.25,0,0,0.333333333333333,0.25,5.55000555000555E-05,1,3
"वरवर्ण",0.333333333333333,0,0,0.6,0,0,0,0.333333333333333,0.5,6.93750693750694E-06,1,3
"शातकुम्भ",0.555555555555556,0.230769230769231,0.330049261083744,0.6,0.5,0.38974358974359,0.08256880733945,0.333333333333333,0.5,0.000165809463266,1,2
"शातकौंभ",0.444444444444444,0,0,0.4,0.5,0,0,0,0.5,0,1,2.5
"शातकौम्भ",0.555555555555556,0,0,0.6,0.5,0,0,0.333333333333333,0.5,1.38750138750139E-05,1,2
"चामीकर",0.333333333333333,0.076923076923077,0.137931034482759,0.4,0.25,0.01025641025641,0.022935779816514,0,0.5,2.03983938831911E-05,1,3
"पुरुद",0.222222222222222,0,0,0.2,0.25,0,0,0,0.25,0,1,2.5
"श्रीमत्कुंभ",0.888888888888889,0,0,0.8,1,0,0,0.666666666666667,0.75,0,1,2
"श्रीमत्कुम्भ",1,0,0,1,1,0,0,1,0.75,0,1,2.5
"शतकुम्भ",0.444444444444444,0.076923076923077,0.054187192118227,0.6,0.25,0.133333333333333,0,0.333333333333333,0.5,0,1,3
"शतकौंभ",0.333333333333333,0,0,0.4,0.25,0,0,0,0.5,0,1,3
"शतकौम्भ",0.444444444444444,0,0,0.6,0.25,0,0,0.333333333333333,0.5,0,1,2.5
"शतकौम्भक",0.555555555555556,0,0,0.8,0.25,0,0,0.333333333333333,0.75,0,1,2.5
"शतखण्ड",0.333333333333333,0,0,0.6,0,0,0,0.333333333333333,0.5,2.08125208125208E-05,1,3
"अश्मकर",0.333333333333333,0,0,0.4,0.25,0,0,0.333333333333333,0.5,0,1,2
"अष्टापद",0.444444444444444,0.230769230769231,0.295566502463054,0.4,0.5,0.251282051282051,0.036697247706422,0.333333333333333,0.5,0.000877130936977,1,2
"मरुत्",0.222222222222222,0.153846153846154,0.29064039408867,0.2,0.25,0.205128205128205,0.44954128440367,0.333333333333333,0.25,0.000292539698818,1,3
"दत्र",0.111111111111111,0.076923076923077,0.123152709359606,0.2,0,0.015384615384615,0.688073394495413,0.333333333333333,0.25,2.95920749867598E-05,1,2.33333333333333
"तार्क्ष्य",0.666666666666667,0.538461538461538,0.699507389162562,0.6,0.75,0.584615384615385,1,1,0.25,6.69845121192977E-05,1,2.4
"हरज़ा",0.666666666666667,0.25,0.682926829268293,0.5,0.5,0.215189873417722,0.166666666666667,0,0.5,6.7045698347994E-06,1,3
"हरजा",0.333333333333333,0.25,0.682926829268293,0.5,0,0.215189873417722,0.166666666666667,0,0.5,0.0033522849174,1,3
"महुआ",0,0.5,0.15625,0,0.333333333333333,0.389473684210526,1,0,0,0.375679146498074,1,2
"मधुक",0,0.5,0.15625,0.333333333333333,0,0.389473684210526,1,0,0,0.00227205373901,1,3
"महूक",0,0.5,0.15625,0.333333333333333,0,0.389473684210526,1,0,0,0.000444532253285,1,1.5
"महूख",0,0.5,0.15625,0.333333333333333,0,0.389473684210526,1,0,0,0,1,2
"मधुष्ठील",0.8,0,0.046875,1,0.666666666666667,0.221052631578947,0,1,0.5,0,1,2
"मधुवृक्ष",0.8,0,0.046875,1,0.666666666666667,0.221052631578947,0,1,0.5,0,1,2
"मधुशाक",0.4,0,0.046875,0.666666666666667,0.333333333333333,0.221052631578947,0,0,0.5,0,1,2.5
"महाद्रुम",0.8,1,1,1,0.666666666666667,1,0.5,1,0.5,0.000248255025385,1,2
"मधूक",0,1,0.390625,0.333333333333333,0,0.442105263157895,1,0,0,0.001629951595377,1,2.5
"अभिन्नपुट",1,0,0,1,1,0,0.5,1,1,0,1,1.5
"उपचर्या",0.4,1,0.666666666666667,0.333333333333333,0.5,0.03030303030303,1,0.5,1,0.000316993381178,1,3
"मुआलिजा",0.4,0,0,0,1,0,0,0,0.5,8.45315683141869E-06,1,3
"प्रचुर",0.4,0,0.449275362318841,0.666666666666667,0.25,0,0,0.5,0.5,0.013531785708735,1,3
"अच्छाखासा",1,0,0.449275362318841,0.666666666666667,1,0,0,0.5,1,7.51190247996394E-05,1,2.5
"आयुर्बल",1,0,0,1,1,0.008196721311475,0,1,1,0,1,2.71428571428571
"वृषल",0,1,1,0.25,0,0.560975609756098,1,0,0,0.000380374372985,1,2.5
"अप्यय",1,1,1,0,1,1,1,1,0,0,1,2
"अलिन्द",0.375,0.222222222222222,0.125,0.4,0.6,0.082802547770701,0,0.5,0.333333333333333,0.000654645687378,1,3
"मधुलोलुप",0.625,0,0.103125,0.8,0.6,0,0,0,1,0,1,3
"नीलांगु",0.5,0.333333333333333,0.19375,0.4,0.8,0.101910828025478,0.763052208835341,0,0.666666666666667,0,1,3
"द्विरेफ",0.5,0,0.103125,0.6,0.6,0,0,0.5,0.666666666666667,0.000172275180889,1,3
"मैलंद",0.25,0,0.103125,0.4,0.4,0,0,0,0.333333333333333,0,1,3
"मैलन्द",0.375,0,0.103125,0.6,0.4,0,0,0.5,0.333333333333333,0,1,2.5
"अलिक",0.125,0.222222222222222,0.184375,0.2,0.4,0.02547770700637,0.018072289156627,0,0.333333333333333,0.000633414157877,1,3
"कीलालप",0.375,0.111111111111111,0.271875,0.6,0.4,0.012738853503185,1,0,0.666666666666667,0,1,2.5
"अलिमक",0.25,0.444444444444444,0.728125,0.4,0.4,0.076433121019108,0.046184738955823,0,0.666666666666667,1.14850120592627E-05,1,3
"शैलेय",0.25,0.444444444444444,0.403125,0.4,0.4,0.210191082802548,0.05421686746988,0,0.666666666666667,0.003513764210688,1,3
"बौद्धिक",1,0,0,1,0.666666666666667,0,0,1,0,0.262709317890021,1,3
"ज़िहनी",0.666666666666667,0.666666666666667,0.382352941176471,0,0.666666666666667,0,0,0,0,0,1,3.5
"ज़ेहनी",0.666666666666667,0.666666666666667,0.382352941176471,0,0.666666666666667,0,0,0,0,0,1,3.5
"अन्दरूनी",0.571428571428571,0,0.567567567567568,0.6,0.666666666666667,0,0,0.333333333333333,1,0.025234605564214,1,3
"अन्तस्थ",0.428571428571429,0,0.081081081081081,0.6,0.333333333333333,0.346153846153846,0,0.666666666666667,0,0.002719103359087,1,3
"अंतस्थिति",0.714285714285714,0,0.567567567567568,0.6,1,0,0,0.333333333333333,1,0,1,3
"अन्तस्थिति",0.857142857142857,0,0.567567567567568,0.8,1,0,0,0.666666666666667,1,0,1,3
"अबाह्य",0.285714285714286,0,0.567567567567568,0.4,0.333333333333333,0,0,0.333333333333333,0.5,3.3159797062042E-05,1,3
